apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-2NICs-layer3+4,262144,257.83,1016.74
intel,802.3ad-2NICs-layer3+4,524288,441.48,1187.58
intel,802.3ad-2NICs-layer3+4,1048576,818.46,1281.15
intel,802.3ad-2NICs-layer3+4,2097152,1651.13,1270.13
intel,802.3ad-2NICs-layer3+4,4194304,3229.40,1298.79
intel,802.3ad-2NICs-layer3+4,0,25.14,0.00
intel,802.3ad-2NICs-layer3+4,1,25.95,0.04
intel,802.3ad-2NICs-layer3+4,2,25.86,0.08
intel,802.3ad-2NICs-layer3+4,4,26.09,0.15
intel,802.3ad-2NICs-layer3+4,8,25.91,0.31
intel,802.3ad-2NICs-layer3+4,16,25.87,0.62
intel,802.3ad-2NICs-layer3+4,32,25.94,1.23
intel,802.3ad-2NICs-layer3+4,64,26.30,2.43
intel,802.3ad-2NICs-layer3+4,128,26.35,4.86
intel,802.3ad-2NICs-layer3+4,256,26.64,9.61
intel,802.3ad-2NICs-layer3+4,512,27.20,18.82
intel,802.3ad-2NICs-layer3+4,1024,28.41,36.05
intel,802.3ad-2NICs-layer3+4,2048,31.88,64.24
intel,802.3ad-2NICs-layer3+4,4096,39.71,103.16
intel,802.3ad-2NICs-layer3+4,8192,46.13,177.57
intel,802.3ad-2NICs-layer3+4,16384,67.44,242.95
intel,802.3ad-2NICs-layer3+4,32768,52.57,623.29
intel,802.3ad-2NICs-layer3+4,65536,112.49,582.57
intel,802.3ad-2NICs-layer3+4,131072,166.91,785.31
intel,802.3ad-2NICs-layer3+4,262144,261.10,1003.98
intel,802.3ad-2NICs-layer3+4,524288,436.40,1201.38
intel,802.3ad-2NICs-layer3+4,1048576,797.28,1315.19
intel,802.3ad-2NICs-layer3+4,2097152,1622.54,1292.52
intel,802.3ad-2NICs-layer3+4,4194304,3349.84,1252.09
intel,802.3ad-2NICs-layer3+4,0,25.35,0.00
intel,802.3ad-2NICs-layer3+4,1,26.34,0.04
intel,802.3ad-2NICs-layer3+4,2,26.72,0.07
intel,802.3ad-2NICs-layer3+4,4,26.46,0.15
intel,802.3ad-2NICs-layer3+4,8,26.46,0.30
intel,802.3ad-2NICs-layer3+4,16,26.26,0.61
intel,802.3ad-2NICs-layer3+4,32,26.46,1.21
intel,802.3ad-2NICs-layer3+4,64,26.92,2.38
intel,802.3ad-2NICs-layer3+4,128,27.11,4.72
intel,802.3ad-2NICs-layer3+4,256,27.32,9.37
intel,802.3ad-2NICs-layer3+4,512,27.61,18.54
intel,802.3ad-2NICs-layer3+4,1024,28.98,35.33
intel,802.3ad-2NICs-layer3+4,2048,32.47,63.07
intel,802.3ad-2NICs-layer3+4,4096,39.56,103.55
intel,802.3ad-2NICs-layer3+4,8192,47.39,172.86
intel,802.3ad-2NICs-layer3+4,16384,68.04,240.81
intel,802.3ad-2NICs-layer3+4,32768,53.55,611.92
intel,802.3ad-2NICs-layer3+4,65536,113.82,575.79
intel,802.3ad-2NICs-layer3+4,131072,166.42,787.61
intel,802.3ad-2NICs-layer3+4,262144,260.97,1004.50
intel,802.3ad-2NICs-layer3+4,524288,439.48,1192.98
intel,802.3ad-2NICs-layer3+4,1048576,799.05,1312.28
intel,802.3ad-2NICs-layer3+4,2097152,1641.72,1277.41
intel,802.3ad-2NICs-layer3+4,4194304,3248.56,1291.13
intel,802.3ad-2NICs-layer3+4,0,27.15,0.00
intel,802.3ad-2NICs-layer3+4,1,26.44,0.04
intel,802.3ad-2NICs-layer3+4,2,26.39,0.08
intel,802.3ad-2NICs-layer3+4,4,26.48,0.15
intel,802.3ad-2NICs-layer3+4,8,26.65,0.30
intel,802.3ad-2NICs-layer3+4,16,26.40,0.61
intel,802.3ad-2NICs-layer3+4,32,26.33,1.22
intel,802.3ad-2NICs-layer3+4,64,26.57,2.41
intel,802.3ad-2NICs-layer3+4,128,26.80,4.78
intel,802.3ad-2NICs-layer3+4,256,27.22,9.41
intel,802.3ad-2NICs-layer3+4,512,27.54,18.59
intel,802.3ad-2NICs-layer3+4,1024,28.70,35.68
intel,802.3ad-2NICs-layer3+4,2048,32.29,63.42
intel,802.3ad-2NICs-layer3+4,4096,39.70,103.18
intel,802.3ad-2NICs-layer3+4,8192,45.49,180.07
intel,802.3ad-2NICs-layer3+4,16384,65.34,250.76
intel,802.3ad-2NICs-layer3+4,32768,52.97,618.64
intel,802.3ad-2NICs-layer3+4,65536,112.28,583.69
intel,802.3ad-2NICs-layer3+4,131072,166.61,786.70
intel,802.3ad-2NICs-layer3+4,262144,259.15,1011.56
intel,802.3ad-2NICs-layer3+4,524288,437.87,1197.37
intel,802.3ad-2NICs-layer3+4,1048576,795.72,1317.77
intel,802.3ad-2NICs-layer3+4,2097152,1633.75,1283.64
intel,802.3ad-2NICs-layer3+4,4194304,3244.13,1292.89
intel,802.3ad-2NICs-layer3+4,0,26.88,0.00
intel,802.3ad-2NICs-layer3+4,1,27.37,0.04
intel,802.3ad-2NICs-layer3+4,2,26.46,0.08
intel,802.3ad-2NICs-layer3+4,4,28.10,0.14
intel,802.3ad-2NICs-layer3+4,8,26.38,0.30
intel,802.3ad-2NICs-layer3+4,16,26.16,0.61
intel,802.3ad-2NICs-layer3+4,32,26.24,1.22
intel,802.3ad-2NICs-layer3+4,64,26.41,2.42
intel,802.3ad-2NICs-layer3+4,128,26.84,4.77
intel,802.3ad-2NICs-layer3+4,256,26.91,9.51
intel,802.3ad-2NICs-layer3+4,512,27.38,18.70
intel,802.3ad-2NICs-layer3+4,1024,28.67,35.72
intel,802.3ad-2NICs-layer3+4,2048,31.99,64.01
intel,802.3ad-2NICs-layer3+4,4096,39.42,103.90
intel,802.3ad-2NICs-layer3+4,8192,45.65,179.45
intel,802.3ad-2NICs-layer3+4,16384,67.48,242.80
intel,802.3ad-2NICs-layer3+4,32768,53.35,614.19
intel,802.3ad-2NICs-layer3+4,65536,112.96,580.15
intel,802.3ad-2NICs-layer3+4,131072,165.44,792.25
intel,802.3ad-2NICs-layer3+4,262144,261.04,1004.23
intel,802.3ad-2NICs-layer3+4,524288,440.33,1190.68
intel,802.3ad-2NICs-layer3+4,1048576,799.35,1311.79
intel,802.3ad-2NICs-layer3+4,2097152,1679.84,1248.42
intel,802.3ad-2NICs-layer3+4,4194304,3303.91,1269.50
intel,802.3ad-2NICs-layer3+4,0,25.83,0.00
intel,802.3ad-2NICs-layer3+4,1,26.31,0.04
intel,802.3ad-2NICs-layer3+4,2,26.50,0.08
intel,802.3ad-2NICs-layer3+4,4,26.50,0.15
intel,802.3ad-2NICs-layer3+4,8,26.38,0.30
intel,802.3ad-2NICs-layer3+4,16,26.53,0.60
intel,802.3ad-2NICs-layer3+4,32,26.59,1.20
intel,802.3ad-2NICs-layer3+4,64,26.74,2.39
intel,802.3ad-2NICs-layer3+4,128,26.79,4.78
intel,802.3ad-2NICs-layer3+4,256,27.16,9.43
intel,802.3ad-2NICs-layer3+4,512,27.95,18.32
intel,802.3ad-2NICs-layer3+4,1024,28.96,35.36
intel,802.3ad-2NICs-layer3+4,2048,32.44,63.12
intel,802.3ad-2NICs-layer3+4,4096,40.03,102.31
intel,802.3ad-2NICs-layer3+4,8192,45.82,178.81
intel,802.3ad-2NICs-layer3+4,16384,69.32,236.34
intel,802.3ad-2NICs-layer3+4,32768,80.61,406.48
intel,802.3ad-2NICs-layer3+4,65536,113.54,577.19
intel,802.3ad-2NICs-layer3+4,131072,167.03,784.71
intel,802.3ad-2NICs-layer3+4,262144,258.98,1012.21
intel,802.3ad-2NICs-layer3+4,524288,437.02,1199.68
intel,802.3ad-2NICs-layer3+4,1048576,789.59,1328.00
intel,802.3ad-2NICs-layer3+4,2097152,1645.00,1274.86
intel,802.3ad-2NICs-layer3+4,4194304,3239.45,1294.76
intel,802.3ad-2NICs-layer3+4,0,25.05,0.00
intel,802.3ad-2NICs-layer3+4,1,25.94,0.04
intel,802.3ad-2NICs-layer3+4,2,26.00,0.08
intel,802.3ad-2NICs-layer3+4,4,26.03,0.15
intel,802.3ad-2NICs-layer3+4,8,26.02,0.31
intel,802.3ad-2NICs-layer3+4,16,25.93,0.62
intel,802.3ad-2NICs-layer3+4,32,26.34,1.22
intel,802.3ad-2NICs-layer3+4,64,26.10,2.45
intel,802.3ad-2NICs-layer3+4,128,26.56,4.82
intel,802.3ad-2NICs-layer3+4,256,26.58,9.63
intel,802.3ad-2NICs-layer3+4,512,27.28,18.77
intel,802.3ad-2NICs-layer3+4,1024,28.80,35.56
intel,802.3ad-2NICs-layer3+4,2048,31.88,64.25
intel,802.3ad-2NICs-layer3+4,4096,39.86,102.76
intel,802.3ad-2NICs-layer3+4,8192,46.20,177.31
intel,802.3ad-2NICs-layer3+4,16384,67.71,241.98
intel,802.3ad-2NICs-layer3+4,32768,68.47,478.58
intel,802.3ad-2NICs-layer3+4,65536,112.44,582.85
intel,802.3ad-2NICs-layer3+4,131072,166.15,788.88
intel,802.3ad-2NICs-layer3+4,262144,265.69,986.65
intel,802.3ad-2NICs-layer3+4,524288,433.92,1208.26
intel,802.3ad-2NICs-layer3+4,1048576,795.99,1317.33
intel,802.3ad-2NICs-layer3+4,2097152,1635.38,1282.36
intel,802.3ad-2NICs-layer3+4,4194304,3229.82,1298.62
intel,802.3ad-2NICs-layer3+4,0,25.73,0.00
intel,802.3ad-2NICs-layer3+4,1,26.35,0.04
intel,802.3ad-2NICs-layer3+4,2,26.41,0.08
intel,802.3ad-2NICs-layer3+4,4,26.24,0.15
intel,802.3ad-2NICs-layer3+4,8,26.27,0.30
intel,802.3ad-2NICs-layer3+4,16,26.49,0.60
intel,802.3ad-2NICs-layer3+4,32,26.67,1.20
intel,802.3ad-2NICs-layer3+4,64,26.56,2.41
intel,802.3ad-2NICs-layer3+4,128,26.81,4.77
intel,802.3ad-2NICs-layer3+4,256,27.08,9.45
intel,802.3ad-2NICs-layer3+4,512,27.58,18.57
intel,802.3ad-2NICs-layer3+4,1024,29.22,35.04
intel,802.3ad-2NICs-layer3+4,2048,32.44,63.13
intel,802.3ad-2NICs-layer3+4,4096,39.92,102.61
intel,802.3ad-2NICs-layer3+4,8192,46.33,176.80
intel,802.3ad-2NICs-layer3+4,16384,67.14,244.04
intel,802.3ad-2NICs-layer3+4,32768,65.79,498.07
intel,802.3ad-2NICs-layer3+4,65536,112.00,585.13
intel,802.3ad-2NICs-layer3+4,131072,165.16,793.60
intel,802.3ad-2NICs-layer3+4,262144,260.51,1006.27
intel,802.3ad-2NICs-layer3+4,524288,437.19,1199.23
intel,802.3ad-2NICs-layer3+4,1048576,795.31,1318.45
intel,802.3ad-2NICs-layer3+4,2097152,1658.70,1264.34
intel,802.3ad-2NICs-layer3+4,4194304,3296.52,1272.34
intel,802.3ad-2NICs-layer3+4,0,26.97,0.00
intel,802.3ad-2NICs-layer3+4,1,26.35,0.04
intel,802.3ad-2NICs-layer3+4,2,26.74,0.07
intel,802.3ad-2NICs-layer3+4,4,26.30,0.15
intel,802.3ad-2NICs-layer3+4,8,26.52,0.30
intel,802.3ad-2NICs-layer3+4,16,26.39,0.61
intel,802.3ad-2NICs-layer3+4,32,26.49,1.21
intel,802.3ad-2NICs-layer3+4,64,27.09,2.36
intel,802.3ad-2NICs-layer3+4,128,26.91,4.76
intel,802.3ad-2NICs-layer3+4,256,27.01,9.48
intel,802.3ad-2NICs-layer3+4,512,27.62,18.54
intel,802.3ad-2NICs-layer3+4,1024,28.86,35.48
intel,802.3ad-2NICs-layer3+4,2048,32.21,63.58
intel,802.3ad-2NICs-layer3+4,4096,40.03,102.32
intel,802.3ad-2NICs-layer3+4,8192,46.00,178.09
intel,802.3ad-2NICs-layer3+4,16384,68.64,238.68
intel,802.3ad-2NICs-layer3+4,32768,56.45,580.45
intel,802.3ad-2NICs-layer3+4,65536,113.73,576.26
intel,802.3ad-2NICs-layer3+4,131072,167.62,781.97
intel,802.3ad-2NICs-layer3+4,262144,259.37,1010.68
intel,802.3ad-2NICs-layer3+4,524288,435.52,1203.82
intel,802.3ad-2NICs-layer3+4,1048576,789.95,1327.39
intel,802.3ad-2NICs-layer3+4,2097152,2645.83,792.62
intel,802.3ad-2NICs-layer3+4,4194304,5180.96,809.56
intel,802.3ad-2NICs-layer3+4,0,25.43,0.00
intel,802.3ad-2NICs-layer3+4,1,26.17,0.04
intel,802.3ad-2NICs-layer3+4,2,26.24,0.08
intel,802.3ad-2NICs-layer3+4,4,26.22,0.15
intel,802.3ad-2NICs-layer3+4,8,26.08,0.31
intel,802.3ad-2NICs-layer3+4,16,26.08,0.61
intel,802.3ad-2NICs-layer3+4,32,26.33,1.22
intel,802.3ad-2NICs-layer3+4,64,26.52,2.41
intel,802.3ad-2NICs-layer3+4,128,26.81,4.77
intel,802.3ad-2NICs-layer3+4,256,26.99,9.49
intel,802.3ad-2NICs-layer3+4,512,27.80,18.42
intel,802.3ad-2NICs-layer3+4,1024,29.06,35.24
intel,802.3ad-2NICs-layer3+4,2048,32.35,63.31
intel,802.3ad-2NICs-layer3+4,4096,39.69,103.19
intel,802.3ad-2NICs-layer3+4,8192,46.41,176.50
intel,802.3ad-2NICs-layer3+4,16384,68.62,238.75
intel,802.3ad-2NICs-layer3+4,32768,53.87,608.28
intel,802.3ad-2NICs-layer3+4,65536,113.64,576.71
intel,802.3ad-2NICs-layer3+4,131072,165.64,791.33
intel,802.3ad-2NICs-layer3+4,262144,258.52,1014.02
intel,802.3ad-2NICs-layer3+4,524288,434.84,1205.70
intel,802.3ad-2NICs-layer3+4,1048576,788.74,1329.43
intel,802.3ad-2NICs-layer3+4,2097152,1630.84,1285.94
intel,802.3ad-2NICs-layer3+4,4194304,3228.86,1299.01
intel,802.3ad-2NICs-layer3+4,0,24.95,0.00
intel,802.3ad-2NICs-layer3+4,1,25.89,0.04
intel,802.3ad-2NICs-layer3+4,2,25.69,0.08
intel,802.3ad-2NICs-layer3+4,4,25.80,0.16
intel,802.3ad-2NICs-layer3+4,8,25.66,0.31
intel,802.3ad-2NICs-layer3+4,16,25.63,0.62
intel,802.3ad-2NICs-layer3+4,32,25.95,1.23
intel,802.3ad-2NICs-layer3+4,64,26.00,2.46
intel,802.3ad-2NICs-layer3+4,128,26.63,4.81
intel,802.3ad-2NICs-layer3+4,256,26.52,9.65
intel,802.3ad-2NICs-layer3+4,512,27.34,18.73
intel,802.3ad-2NICs-layer3+4,1024,27.98,36.60
intel,802.3ad-2NICs-layer3+4,2048,31.15,65.75
intel,802.3ad-2NICs-layer3+4,4096,39.40,103.95
intel,802.3ad-2NICs-layer3+4,8192,44.90,182.46
intel,802.3ad-2NICs-layer3+4,16384,58.69,279.15
intel,802.3ad-2NICs-layer3+4,32768,85.19,384.64
intel,802.3ad-2NICs-layer3+4,65536,113.29,578.46
intel,802.3ad-2NICs-layer3+4,131072,165.68,791.13
intel,802.3ad-2NICs-layer3+4,262144,258.20,1015.27
intel,802.3ad-2NICs-layer3+4,524288,436.86,1200.14
intel,802.3ad-2NICs-layer3+4,1048576,797.36,1315.06
intel,802.3ad-2NICs-layer3+4,2097152,1638.77,1279.71
intel,802.3ad-2NICs-layer3+4,4194304,3269.42,1282.89
intel,802.3ad-2NICs-layer3+4,0,25.00,0.00
intel,802.3ad-2NICs-layer3+4,1,25.64,0.04
intel,802.3ad-2NICs-layer3+4,2,25.87,0.08
intel,802.3ad-2NICs-layer3+4,4,25.67,0.16
intel,802.3ad-2NICs-layer3+4,8,25.83,0.31
intel,802.3ad-2NICs-layer3+4,16,25.57,0.63
intel,802.3ad-2NICs-layer3+4,32,25.85,1.24
intel,802.3ad-2NICs-layer3+4,64,26.14,2.45
intel,802.3ad-2NICs-layer3+4,128,26.58,4.82
intel,802.3ad-2NICs-layer3+4,256,26.60,9.62
intel,802.3ad-2NICs-layer3+4,512,27.00,18.96
intel,802.3ad-2NICs-layer3+4,1024,28.18,36.34
intel,802.3ad-2NICs-layer3+4,2048,31.02,66.02
intel,802.3ad-2NICs-layer3+4,4096,38.41,106.64
intel,802.3ad-2NICs-layer3+4,8192,45.29,180.86
intel,802.3ad-2NICs-layer3+4,16384,68.24,240.08
intel,802.3ad-2NICs-layer3+4,32768,53.78,609.27
intel,802.3ad-2NICs-layer3+4,65536,112.47,582.68
intel,802.3ad-2NICs-layer3+4,131072,166.21,788.58
intel,802.3ad-2NICs-layer3+4,262144,259.83,1008.92
intel,802.3ad-2NICs-layer3+4,524288,434.46,1206.75
intel,802.3ad-2NICs-layer3+4,1048576,791.49,1324.81
intel,802.3ad-2NICs-layer3+4,2097152,1646.13,1273.99
intel,802.3ad-2NICs-layer3+4,4194304,3227.01,1299.75
