apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-4NICs-layer2+3,262144,257.53,1017.91
intel,802.3ad-4NICs-layer2+3,524288,434.98,1205.32
intel,802.3ad-4NICs-layer2+3,1048576,784.06,1337.37
intel,802.3ad-4NICs-layer2+3,2097152,1625.03,1290.53
intel,802.3ad-4NICs-layer2+3,4194304,3231.63,1297.89
intel,802.3ad-4NICs-layer2+3,0,27.05,0.00
intel,802.3ad-4NICs-layer2+3,1,26.15,0.04
intel,802.3ad-4NICs-layer2+3,2,26.03,0.08
intel,802.3ad-4NICs-layer2+3,4,26.20,0.15
intel,802.3ad-4NICs-layer2+3,8,26.05,0.31
intel,802.3ad-4NICs-layer2+3,16,26.16,0.61
intel,802.3ad-4NICs-layer2+3,32,26.13,1.22
intel,802.3ad-4NICs-layer2+3,64,26.37,2.43
intel,802.3ad-4NICs-layer2+3,128,26.63,4.81
intel,802.3ad-4NICs-layer2+3,256,26.60,9.62
intel,802.3ad-4NICs-layer2+3,512,27.35,18.72
intel,802.3ad-4NICs-layer2+3,1024,28.60,35.80
intel,802.3ad-4NICs-layer2+3,2048,31.50,65.02
intel,802.3ad-4NICs-layer2+3,4096,39.05,104.89
intel,802.3ad-4NICs-layer2+3,8192,45.79,178.90
intel,802.3ad-4NICs-layer2+3,16384,68.95,237.64
intel,802.3ad-4NICs-layer2+3,32768,112.91,290.20
intel,802.3ad-4NICs-layer2+3,65536,111.84,585.97
intel,802.3ad-4NICs-layer2+3,131072,164.17,798.41
intel,802.3ad-4NICs-layer2+3,262144,255.67,1025.30
intel,802.3ad-4NICs-layer2+3,524288,435.38,1204.21
intel,802.3ad-4NICs-layer2+3,1048576,784.18,1337.17
intel,802.3ad-4NICs-layer2+3,2097152,1627.58,1288.51
intel,802.3ad-4NICs-layer2+3,4194304,3240.57,1294.31
intel,802.3ad-4NICs-layer2+3,0,26.54,0.00
intel,802.3ad-4NICs-layer2+3,1,26.09,0.04
intel,802.3ad-4NICs-layer2+3,2,25.83,0.08
intel,802.3ad-4NICs-layer2+3,4,25.78,0.16
intel,802.3ad-4NICs-layer2+3,8,25.95,0.31
intel,802.3ad-4NICs-layer2+3,16,25.76,0.62
intel,802.3ad-4NICs-layer2+3,32,25.98,1.23
intel,802.3ad-4NICs-layer2+3,64,26.29,2.43
intel,802.3ad-4NICs-layer2+3,128,26.47,4.84
intel,802.3ad-4NICs-layer2+3,256,26.46,9.68
intel,802.3ad-4NICs-layer2+3,512,27.12,18.88
intel,802.3ad-4NICs-layer2+3,1024,28.74,35.62
intel,802.3ad-4NICs-layer2+3,2048,31.76,64.48
intel,802.3ad-4NICs-layer2+3,4096,28.49,143.79
intel,802.3ad-4NICs-layer2+3,8192,35.32,231.95
intel,802.3ad-4NICs-layer2+3,16384,51.25,319.67
intel,802.3ad-4NICs-layer2+3,32768,84.77,386.53
intel,802.3ad-4NICs-layer2+3,65536,127.55,513.80
intel,802.3ad-4NICs-layer2+3,131072,166.88,785.43
intel,802.3ad-4NICs-layer2+3,262144,259.87,1008.77
intel,802.3ad-4NICs-layer2+3,524288,434.03,1207.95
intel,802.3ad-4NICs-layer2+3,1048576,790.01,1327.30
intel,802.3ad-4NICs-layer2+3,2097152,1644.70,1275.10
intel,802.3ad-4NICs-layer2+3,4194304,3218.89,1303.03
intel,802.3ad-4NICs-layer2+3,0,24.98,0.00
intel,802.3ad-4NICs-layer2+3,1,25.74,0.04
intel,802.3ad-4NICs-layer2+3,2,25.68,0.08
intel,802.3ad-4NICs-layer2+3,4,25.93,0.15
intel,802.3ad-4NICs-layer2+3,8,25.70,0.31
intel,802.3ad-4NICs-layer2+3,16,25.59,0.63
intel,802.3ad-4NICs-layer2+3,32,25.96,1.23
intel,802.3ad-4NICs-layer2+3,64,26.06,2.46
intel,802.3ad-4NICs-layer2+3,128,26.59,4.81
intel,802.3ad-4NICs-layer2+3,256,26.51,9.66
intel,802.3ad-4NICs-layer2+3,512,27.27,18.78
intel,802.3ad-4NICs-layer2+3,1024,28.22,36.28
intel,802.3ad-4NICs-layer2+3,2048,31.35,65.34
intel,802.3ad-4NICs-layer2+3,4096,39.47,103.77
intel,802.3ad-4NICs-layer2+3,8192,45.37,180.54
intel,802.3ad-4NICs-layer2+3,16384,67.43,242.98
intel,802.3ad-4NICs-layer2+3,32768,111.40,294.14
intel,802.3ad-4NICs-layer2+3,65536,173.01,378.80
intel,802.3ad-4NICs-layer2+3,131072,165.76,790.72
intel,802.3ad-4NICs-layer2+3,262144,257.48,1018.11
intel,802.3ad-4NICs-layer2+3,524288,433.08,1210.59
intel,802.3ad-4NICs-layer2+3,1048576,784.16,1337.19
intel,802.3ad-4NICs-layer2+3,2097152,1642.67,1276.67
intel,802.3ad-4NICs-layer2+3,4194304,3244.71,1292.66
intel,802.3ad-4NICs-layer2+3,0,25.53,0.00
intel,802.3ad-4NICs-layer2+3,1,26.36,0.04
intel,802.3ad-4NICs-layer2+3,2,26.25,0.08
intel,802.3ad-4NICs-layer2+3,4,26.23,0.15
intel,802.3ad-4NICs-layer2+3,8,26.21,0.31
intel,802.3ad-4NICs-layer2+3,16,26.13,0.61
intel,802.3ad-4NICs-layer2+3,32,26.82,1.19
intel,802.3ad-4NICs-layer2+3,64,26.71,2.40
intel,802.3ad-4NICs-layer2+3,128,26.76,4.78
intel,802.3ad-4NICs-layer2+3,256,27.12,9.44
intel,802.3ad-4NICs-layer2+3,512,27.59,18.56
intel,802.3ad-4NICs-layer2+3,1024,28.96,35.36
intel,802.3ad-4NICs-layer2+3,2048,32.15,63.71
intel,802.3ad-4NICs-layer2+3,4096,40.12,102.10
intel,802.3ad-4NICs-layer2+3,8192,46.42,176.47
intel,802.3ad-4NICs-layer2+3,16384,67.98,241.00
intel,802.3ad-4NICs-layer2+3,32768,70.08,467.55
intel,802.3ad-4NICs-layer2+3,65536,111.18,589.44
intel,802.3ad-4NICs-layer2+3,131072,164.53,796.65
intel,802.3ad-4NICs-layer2+3,262144,257.71,1017.19
intel,802.3ad-4NICs-layer2+3,524288,434.83,1205.72
intel,802.3ad-4NICs-layer2+3,1048576,783.91,1337.61
intel,802.3ad-4NICs-layer2+3,2097152,1641.47,1277.60
intel,802.3ad-4NICs-layer2+3,4194304,3219.84,1302.64
intel,802.3ad-4NICs-layer2+3,0,26.67,0.00
intel,802.3ad-4NICs-layer2+3,1,25.83,0.04
intel,802.3ad-4NICs-layer2+3,2,25.89,0.08
intel,802.3ad-4NICs-layer2+3,4,25.96,0.15
intel,802.3ad-4NICs-layer2+3,8,25.89,0.31
intel,802.3ad-4NICs-layer2+3,16,25.79,0.62
intel,802.3ad-4NICs-layer2+3,32,25.89,1.24
intel,802.3ad-4NICs-layer2+3,64,26.35,2.43
intel,802.3ad-4NICs-layer2+3,128,26.29,4.87
intel,802.3ad-4NICs-layer2+3,256,26.66,9.60
intel,802.3ad-4NICs-layer2+3,512,27.34,18.73
intel,802.3ad-4NICs-layer2+3,1024,28.23,36.28
intel,802.3ad-4NICs-layer2+3,2048,31.58,64.85
intel,802.3ad-4NICs-layer2+3,4096,38.95,105.17
intel,802.3ad-4NICs-layer2+3,8192,45.39,180.47
intel,802.3ad-4NICs-layer2+3,16384,67.93,241.17
intel,802.3ad-4NICs-layer2+3,32768,52.99,618.40
intel,802.3ad-4NICs-layer2+3,65536,112.38,583.16
intel,802.3ad-4NICs-layer2+3,131072,165.50,791.96
intel,802.3ad-4NICs-layer2+3,262144,258.57,1013.83
intel,802.3ad-4NICs-layer2+3,524288,437.49,1198.40
intel,802.3ad-4NICs-layer2+3,1048576,799.17,1312.09
intel,802.3ad-4NICs-layer2+3,2097152,1623.99,1291.36
intel,802.3ad-4NICs-layer2+3,4194304,3222.17,1301.70
intel,802.3ad-4NICs-layer2+3,0,24.92,0.00
intel,802.3ad-4NICs-layer2+3,1,25.59,0.04
intel,802.3ad-4NICs-layer2+3,2,25.39,0.08
intel,802.3ad-4NICs-layer2+3,4,25.74,0.16
intel,802.3ad-4NICs-layer2+3,8,25.71,0.31
intel,802.3ad-4NICs-layer2+3,16,25.35,0.63
intel,802.3ad-4NICs-layer2+3,32,25.61,1.25
intel,802.3ad-4NICs-layer2+3,64,25.66,2.49
intel,802.3ad-4NICs-layer2+3,128,26.53,4.83
intel,802.3ad-4NICs-layer2+3,256,26.29,9.74
intel,802.3ad-4NICs-layer2+3,512,27.05,18.93
intel,802.3ad-4NICs-layer2+3,1024,28.19,36.33
intel,802.3ad-4NICs-layer2+3,2048,31.49,65.05
intel,802.3ad-4NICs-layer2+3,4096,38.98,105.07
intel,802.3ad-4NICs-layer2+3,8192,45.59,179.70
intel,802.3ad-4NICs-layer2+3,16384,67.78,241.74
intel,802.3ad-4NICs-layer2+3,32768,52.89,619.55
intel,802.3ad-4NICs-layer2+3,65536,111.12,589.77
intel,802.3ad-4NICs-layer2+3,131072,163.31,802.61
intel,802.3ad-4NICs-layer2+3,262144,258.34,1014.74
intel,802.3ad-4NICs-layer2+3,524288,435.42,1204.09
intel,802.3ad-4NICs-layer2+3,1048576,787.97,1330.74
intel,802.3ad-4NICs-layer2+3,2097152,1669.39,1256.24
intel,802.3ad-4NICs-layer2+3,4194304,3316.56,1264.65
intel,802.3ad-4NICs-layer2+3,0,26.30,0.00
intel,802.3ad-4NICs-layer2+3,1,25.91,0.04
intel,802.3ad-4NICs-layer2+3,2,25.61,0.08
intel,802.3ad-4NICs-layer2+3,4,25.62,0.16
intel,802.3ad-4NICs-layer2+3,8,25.65,0.31
intel,802.3ad-4NICs-layer2+3,16,25.80,0.62
intel,802.3ad-4NICs-layer2+3,32,25.77,1.24
intel,802.3ad-4NICs-layer2+3,64,25.85,2.48
intel,802.3ad-4NICs-layer2+3,128,26.39,4.85
intel,802.3ad-4NICs-layer2+3,256,26.46,9.68
intel,802.3ad-4NICs-layer2+3,512,27.52,18.60
intel,802.3ad-4NICs-layer2+3,1024,28.28,36.20
intel,802.3ad-4NICs-layer2+3,2048,31.71,64.58
intel,802.3ad-4NICs-layer2+3,4096,39.13,104.67
intel,802.3ad-4NICs-layer2+3,8192,45.24,181.08
intel,802.3ad-4NICs-layer2+3,16384,67.77,241.77
intel,802.3ad-4NICs-layer2+3,32768,90.10,363.67
intel,802.3ad-4NICs-layer2+3,65536,112.05,584.90
intel,802.3ad-4NICs-layer2+3,131072,197.24,664.54
intel,802.3ad-4NICs-layer2+3,262144,415.71,630.60
intel,802.3ad-4NICs-layer2+3,524288,700.92,748.00
intel,802.3ad-4NICs-layer2+3,1048576,1292.72,811.14
intel,802.3ad-4NICs-layer2+3,2097152,2646.91,792.30
intel,802.3ad-4NICs-layer2+3,4194304,5199.14,806.73
intel,802.3ad-4NICs-layer2+3,0,25.31,0.00
intel,802.3ad-4NICs-layer2+3,1,26.07,0.04
intel,802.3ad-4NICs-layer2+3,2,25.98,0.08
intel,802.3ad-4NICs-layer2+3,4,26.06,0.15
intel,802.3ad-4NICs-layer2+3,8,25.98,0.31
intel,802.3ad-4NICs-layer2+3,16,25.98,0.62
intel,802.3ad-4NICs-layer2+3,32,26.07,1.23
intel,802.3ad-4NICs-layer2+3,64,26.50,2.42
intel,802.3ad-4NICs-layer2+3,128,26.35,4.86
intel,802.3ad-4NICs-layer2+3,256,26.66,9.60
intel,802.3ad-4NICs-layer2+3,512,27.53,18.60
intel,802.3ad-4NICs-layer2+3,1024,28.32,36.15
intel,802.3ad-4NICs-layer2+3,2048,31.98,64.05
intel,802.3ad-4NICs-layer2+3,4096,39.58,103.49
intel,802.3ad-4NICs-layer2+3,8192,45.39,180.49
intel,802.3ad-4NICs-layer2+3,16384,67.85,241.47
intel,802.3ad-4NICs-layer2+3,32768,81.36,402.78
intel,802.3ad-4NICs-layer2+3,65536,111.76,586.38
intel,802.3ad-4NICs-layer2+3,131072,165.97,789.72
intel,802.3ad-4NICs-layer2+3,262144,257.59,1017.67
intel,802.3ad-4NICs-layer2+3,524288,436.80,1200.30
intel,802.3ad-4NICs-layer2+3,1048576,792.85,1322.54
intel,802.3ad-4NICs-layer2+3,2097152,1631.40,1285.49
intel,802.3ad-4NICs-layer2+3,4194304,3228.29,1299.23
intel,802.3ad-4NICs-layer2+3,0,25.03,0.00
intel,802.3ad-4NICs-layer2+3,1,25.95,0.04
intel,802.3ad-4NICs-layer2+3,2,26.16,0.08
intel,802.3ad-4NICs-layer2+3,4,25.90,0.15
intel,802.3ad-4NICs-layer2+3,8,25.87,0.31
intel,802.3ad-4NICs-layer2+3,16,25.82,0.62
intel,802.3ad-4NICs-layer2+3,32,25.93,1.23
intel,802.3ad-4NICs-layer2+3,64,26.55,2.41
intel,802.3ad-4NICs-layer2+3,128,26.39,4.85
intel,802.3ad-4NICs-layer2+3,256,26.80,9.55
intel,802.3ad-4NICs-layer2+3,512,27.17,18.85
intel,802.3ad-4NICs-layer2+3,1024,28.34,36.13
intel,802.3ad-4NICs-layer2+3,2048,31.96,64.08
intel,802.3ad-4NICs-layer2+3,4096,39.57,103.51
intel,802.3ad-4NICs-layer2+3,8192,45.18,181.31
intel,802.3ad-4NICs-layer2+3,16384,67.56,242.52
intel,802.3ad-4NICs-layer2+3,32768,62.43,524.90
intel,802.3ad-4NICs-layer2+3,65536,110.23,594.53
intel,802.3ad-4NICs-layer2+3,131072,163.49,801.73
intel,802.3ad-4NICs-layer2+3,262144,257.52,1017.96
intel,802.3ad-4NICs-layer2+3,524288,453.16,1156.96
intel,802.3ad-4NICs-layer2+3,1048576,789.72,1327.78
intel,802.3ad-4NICs-layer2+3,2097152,1651.07,1270.18
intel,802.3ad-4NICs-layer2+3,4194304,3404.40,1232.02
intel,802.3ad-4NICs-layer2+3,0,24.87,0.00
intel,802.3ad-4NICs-layer2+3,1,25.63,0.04
intel,802.3ad-4NICs-layer2+3,2,25.65,0.08
intel,802.3ad-4NICs-layer2+3,4,26.06,0.15
intel,802.3ad-4NICs-layer2+3,8,25.64,0.31
intel,802.3ad-4NICs-layer2+3,16,25.59,0.63
intel,802.3ad-4NICs-layer2+3,32,25.83,1.24
intel,802.3ad-4NICs-layer2+3,64,26.11,2.45
intel,802.3ad-4NICs-layer2+3,128,26.86,4.76
intel,802.3ad-4NICs-layer2+3,256,26.31,9.73
intel,802.3ad-4NICs-layer2+3,512,27.04,18.94
intel,802.3ad-4NICs-layer2+3,1024,28.24,36.26
intel,802.3ad-4NICs-layer2+3,2048,31.30,65.44
intel,802.3ad-4NICs-layer2+3,4096,39.49,103.73
intel,802.3ad-4NICs-layer2+3,8192,45.58,179.72
intel,802.3ad-4NICs-layer2+3,16384,67.56,242.50
intel,802.3ad-4NICs-layer2+3,32768,111.56,293.73
intel,802.3ad-4NICs-layer2+3,65536,172.59,379.72
intel,802.3ad-4NICs-layer2+3,131072,162.07,808.73
intel,802.3ad-4NICs-layer2+3,262144,256.31,1022.74
intel,802.3ad-4NICs-layer2+3,524288,431.59,1214.78
intel,802.3ad-4NICs-layer2+3,1048576,792.54,1323.05
intel,802.3ad-4NICs-layer2+3,2097152,1722.75,1217.33
intel,802.3ad-4NICs-layer2+3,4194304,3419.07,1226.74
intel,802.3ad-4NICs-layer2+3,0,25.21,0.00
intel,802.3ad-4NICs-layer2+3,1,25.95,0.04
intel,802.3ad-4NICs-layer2+3,2,25.92,0.08
intel,802.3ad-4NICs-layer2+3,4,26.11,0.15
intel,802.3ad-4NICs-layer2+3,8,26.00,0.31
intel,802.3ad-4NICs-layer2+3,16,25.89,0.62
intel,802.3ad-4NICs-layer2+3,32,26.12,1.23
intel,802.3ad-4NICs-layer2+3,64,26.75,2.39
intel,802.3ad-4NICs-layer2+3,128,26.45,4.84
intel,802.3ad-4NICs-layer2+3,256,26.76,9.57
intel,802.3ad-4NICs-layer2+3,512,27.55,18.58
intel,802.3ad-4NICs-layer2+3,1024,28.63,35.77
intel,802.3ad-4NICs-layer2+3,2048,31.83,64.35
intel,802.3ad-4NICs-layer2+3,4096,39.38,104.01
intel,802.3ad-4NICs-layer2+3,8192,45.75,179.07
intel,802.3ad-4NICs-layer2+3,16384,67.37,243.19
intel,802.3ad-4NICs-layer2+3,32768,55.05,595.27
intel,802.3ad-4NICs-layer2+3,65536,111.75,586.46
intel,802.3ad-4NICs-layer2+3,131072,165.42,792.36
intel,802.3ad-4NICs-layer2+3,262144,257.77,1016.99
intel,802.3ad-4NICs-layer2+3,524288,436.05,1202.35
intel,802.3ad-4NICs-layer2+3,1048576,792.22,1323.59
intel,802.3ad-4NICs-layer2+3,2097152,1709.41,1226.83
intel,802.3ad-4NICs-layer2+3,4194304,3454.17,1214.27
