apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-4NICs-layer3+4,262144,256.51,1021.98
intel,802.3ad-4NICs-layer3+4,524288,436.26,1201.78
intel,802.3ad-4NICs-layer3+4,1048576,787.24,1331.96
intel,802.3ad-4NICs-layer3+4,2097152,1637.11,1281.01
intel,802.3ad-4NICs-layer3+4,4194304,3251.65,1289.90
intel,802.3ad-4NICs-layer3+4,0,25.16,0.00
intel,802.3ad-4NICs-layer3+4,1,25.87,0.04
intel,802.3ad-4NICs-layer3+4,2,25.86,0.08
intel,802.3ad-4NICs-layer3+4,4,25.88,0.15
intel,802.3ad-4NICs-layer3+4,8,25.79,0.31
intel,802.3ad-4NICs-layer3+4,16,25.82,0.62
intel,802.3ad-4NICs-layer3+4,32,25.91,1.24
intel,802.3ad-4NICs-layer3+4,64,25.99,2.46
intel,802.3ad-4NICs-layer3+4,128,26.29,4.87
intel,802.3ad-4NICs-layer3+4,256,26.94,9.50
intel,802.3ad-4NICs-layer3+4,512,28.65,17.87
intel,802.3ad-4NICs-layer3+4,1024,28.67,35.71
intel,802.3ad-4NICs-layer3+4,2048,31.93,64.14
intel,802.3ad-4NICs-layer3+4,4096,39.38,104.03
intel,802.3ad-4NICs-layer3+4,8192,46.95,174.49
intel,802.3ad-4NICs-layer3+4,16384,63.12,259.56
intel,802.3ad-4NICs-layer3+4,32768,84.94,385.79
intel,802.3ad-4NICs-layer3+4,65536,176.30,371.73
intel,802.3ad-4NICs-layer3+4,131072,164.46,796.99
intel,802.3ad-4NICs-layer3+4,262144,261.44,1002.70
intel,802.3ad-4NICs-layer3+4,524288,437.49,1198.40
intel,802.3ad-4NICs-layer3+4,1048576,792.94,1322.39
intel,802.3ad-4NICs-layer3+4,2097152,1617.76,1296.33
intel,802.3ad-4NICs-layer3+4,4194304,3250.61,1290.31
intel,802.3ad-4NICs-layer3+4,0,26.80,0.00
intel,802.3ad-4NICs-layer3+4,1,25.83,0.04
intel,802.3ad-4NICs-layer3+4,2,25.93,0.08
intel,802.3ad-4NICs-layer3+4,4,25.98,0.15
intel,802.3ad-4NICs-layer3+4,8,26.18,0.31
intel,802.3ad-4NICs-layer3+4,16,25.94,0.62
intel,802.3ad-4NICs-layer3+4,32,26.13,1.22
intel,802.3ad-4NICs-layer3+4,64,26.21,2.44
intel,802.3ad-4NICs-layer3+4,128,26.25,4.88
intel,802.3ad-4NICs-layer3+4,256,26.81,9.55
intel,802.3ad-4NICs-layer3+4,512,27.35,18.72
intel,802.3ad-4NICs-layer3+4,1024,28.29,36.20
intel,802.3ad-4NICs-layer3+4,2048,23.68,86.47
intel,802.3ad-4NICs-layer3+4,4096,28.03,146.13
intel,802.3ad-4NICs-layer3+4,8192,36.78,222.74
intel,802.3ad-4NICs-layer3+4,16384,52.21,313.78
intel,802.3ad-4NICs-layer3+4,32768,85.15,384.84
intel,802.3ad-4NICs-layer3+4,65536,113.38,578.02
intel,802.3ad-4NICs-layer3+4,131072,163.69,800.74
intel,802.3ad-4NICs-layer3+4,262144,258.38,1014.57
intel,802.3ad-4NICs-layer3+4,524288,431.96,1213.75
intel,802.3ad-4NICs-layer3+4,1048576,791.93,1324.07
intel,802.3ad-4NICs-layer3+4,2097152,1623.06,1292.10
intel,802.3ad-4NICs-layer3+4,4194304,3223.01,1301.36
intel,802.3ad-4NICs-layer3+4,0,27.46,0.00
intel,802.3ad-4NICs-layer3+4,1,26.46,0.04
intel,802.3ad-4NICs-layer3+4,2,26.54,0.08
intel,802.3ad-4NICs-layer3+4,4,26.32,0.15
intel,802.3ad-4NICs-layer3+4,8,26.28,0.30
intel,802.3ad-4NICs-layer3+4,16,26.41,0.61
intel,802.3ad-4NICs-layer3+4,32,26.80,1.19
intel,802.3ad-4NICs-layer3+4,64,26.59,2.41
intel,802.3ad-4NICs-layer3+4,128,26.70,4.79
intel,802.3ad-4NICs-layer3+4,256,27.04,9.47
intel,802.3ad-4NICs-layer3+4,512,27.62,18.54
intel,802.3ad-4NICs-layer3+4,1024,28.98,35.34
intel,802.3ad-4NICs-layer3+4,2048,32.07,63.87
intel,802.3ad-4NICs-layer3+4,4096,39.51,103.68
intel,802.3ad-4NICs-layer3+4,8192,46.36,176.70
intel,802.3ad-4NICs-layer3+4,16384,68.20,240.24
intel,802.3ad-4NICs-layer3+4,32768,66.25,494.58
intel,802.3ad-4NICs-layer3+4,65536,112.34,583.39
intel,802.3ad-4NICs-layer3+4,131072,170.92,766.87
intel,802.3ad-4NICs-layer3+4,262144,260.06,1008.02
intel,802.3ad-4NICs-layer3+4,524288,436.12,1202.16
intel,802.3ad-4NICs-layer3+4,1048576,783.19,1338.85
intel,802.3ad-4NICs-layer3+4,2097152,1625.33,1290.30
intel,802.3ad-4NICs-layer3+4,4194304,3229.46,1298.76
intel,802.3ad-4NICs-layer3+4,0,25.12,0.00
intel,802.3ad-4NICs-layer3+4,1,25.89,0.04
intel,802.3ad-4NICs-layer3+4,2,25.94,0.08
intel,802.3ad-4NICs-layer3+4,4,26.01,0.15
intel,802.3ad-4NICs-layer3+4,8,25.95,0.31
intel,802.3ad-4NICs-layer3+4,16,25.91,0.62
intel,802.3ad-4NICs-layer3+4,32,25.97,1.23
intel,802.3ad-4NICs-layer3+4,64,26.35,2.43
intel,802.3ad-4NICs-layer3+4,128,26.61,4.81
intel,802.3ad-4NICs-layer3+4,256,26.79,9.55
intel,802.3ad-4NICs-layer3+4,512,27.30,18.76
intel,802.3ad-4NICs-layer3+4,1024,28.25,36.25
intel,802.3ad-4NICs-layer3+4,2048,31.40,65.22
intel,802.3ad-4NICs-layer3+4,4096,38.90,105.31
intel,802.3ad-4NICs-layer3+4,8192,44.62,183.58
intel,802.3ad-4NICs-layer3+4,16384,67.00,244.53
intel,802.3ad-4NICs-layer3+4,32768,111.69,293.38
intel,802.3ad-4NICs-layer3+4,65536,172.61,379.68
intel,802.3ad-4NICs-layer3+4,131072,163.64,800.99
intel,802.3ad-4NICs-layer3+4,262144,257.21,1019.17
intel,802.3ad-4NICs-layer3+4,524288,434.36,1207.04
intel,802.3ad-4NICs-layer3+4,1048576,797.71,1314.48
intel,802.3ad-4NICs-layer3+4,2097152,1630.09,1286.53
intel,802.3ad-4NICs-layer3+4,4194304,3257.62,1287.54
intel,802.3ad-4NICs-layer3+4,0,25.34,0.00
intel,802.3ad-4NICs-layer3+4,1,25.99,0.04
intel,802.3ad-4NICs-layer3+4,2,26.05,0.08
intel,802.3ad-4NICs-layer3+4,4,25.86,0.15
intel,802.3ad-4NICs-layer3+4,8,26.19,0.31
intel,802.3ad-4NICs-layer3+4,16,26.01,0.62
intel,802.3ad-4NICs-layer3+4,32,26.14,1.22
intel,802.3ad-4NICs-layer3+4,64,26.35,2.43
intel,802.3ad-4NICs-layer3+4,128,26.57,4.82
intel,802.3ad-4NICs-layer3+4,256,26.41,9.69
intel,802.3ad-4NICs-layer3+4,512,27.19,18.83
intel,802.3ad-4NICs-layer3+4,1024,28.32,36.15
intel,802.3ad-4NICs-layer3+4,2048,31.40,65.22
intel,802.3ad-4NICs-layer3+4,4096,39.52,103.65
intel,802.3ad-4NICs-layer3+4,8192,44.61,183.64
intel,802.3ad-4NICs-layer3+4,16384,67.90,241.28
intel,802.3ad-4NICs-layer3+4,32768,52.87,619.78
intel,802.3ad-4NICs-layer3+4,65536,112.30,583.58
intel,802.3ad-4NICs-layer3+4,131072,166.67,786.43
intel,802.3ad-4NICs-layer3+4,262144,257.32,1018.76
intel,802.3ad-4NICs-layer3+4,524288,433.75,1208.72
intel,802.3ad-4NICs-layer3+4,1048576,794.50,1319.79
intel,802.3ad-4NICs-layer3+4,2097152,1642.36,1276.91
intel,802.3ad-4NICs-layer3+4,4194304,3217.13,1303.74
intel,802.3ad-4NICs-layer3+4,0,25.34,0.00
intel,802.3ad-4NICs-layer3+4,1,25.97,0.04
intel,802.3ad-4NICs-layer3+4,2,26.28,0.08
intel,802.3ad-4NICs-layer3+4,4,25.89,0.15
intel,802.3ad-4NICs-layer3+4,8,26.14,0.31
intel,802.3ad-4NICs-layer3+4,16,25.86,0.62
intel,802.3ad-4NICs-layer3+4,32,26.12,1.23
intel,802.3ad-4NICs-layer3+4,64,26.47,2.42
intel,802.3ad-4NICs-layer3+4,128,26.89,4.76
intel,802.3ad-4NICs-layer3+4,256,26.93,9.51
intel,802.3ad-4NICs-layer3+4,512,27.41,18.68
intel,802.3ad-4NICs-layer3+4,1024,28.36,36.11
intel,802.3ad-4NICs-layer3+4,2048,31.85,64.29
intel,802.3ad-4NICs-layer3+4,4096,39.44,103.85
intel,802.3ad-4NICs-layer3+4,8192,47.23,173.45
intel,802.3ad-4NICs-layer3+4,16384,69.27,236.52
intel,802.3ad-4NICs-layer3+4,32768,60.79,539.05
intel,802.3ad-4NICs-layer3+4,65536,119.51,548.38
intel,802.3ad-4NICs-layer3+4,131072,165.22,793.31
intel,802.3ad-4NICs-layer3+4,262144,258.51,1014.04
intel,802.3ad-4NICs-layer3+4,524288,437.39,1198.67
intel,802.3ad-4NICs-layer3+4,1048576,807.17,1299.08
intel,802.3ad-4NICs-layer3+4,2097152,1648.73,1271.98
intel,802.3ad-4NICs-layer3+4,4194304,3232.35,1297.60
intel,802.3ad-4NICs-layer3+4,0,24.86,0.00
intel,802.3ad-4NICs-layer3+4,1,25.76,0.04
intel,802.3ad-4NICs-layer3+4,2,25.41,0.08
intel,802.3ad-4NICs-layer3+4,4,25.53,0.16
intel,802.3ad-4NICs-layer3+4,8,25.79,0.31
intel,802.3ad-4NICs-layer3+4,16,25.50,0.63
intel,802.3ad-4NICs-layer3+4,32,25.66,1.25
intel,802.3ad-4NICs-layer3+4,64,25.67,2.49
intel,802.3ad-4NICs-layer3+4,128,26.26,4.87
intel,802.3ad-4NICs-layer3+4,256,26.34,9.72
intel,802.3ad-4NICs-layer3+4,512,26.66,19.20
intel,802.3ad-4NICs-layer3+4,1024,28.09,36.45
intel,802.3ad-4NICs-layer3+4,2048,31.10,65.84
intel,802.3ad-4NICs-layer3+4,4096,38.48,106.44
intel,802.3ad-4NICs-layer3+4,8192,44.85,182.64
intel,802.3ad-4NICs-layer3+4,16384,66.42,246.69
intel,802.3ad-4NICs-layer3+4,32768,111.01,295.18
intel,802.3ad-4NICs-layer3+4,65536,111.06,590.09
intel,802.3ad-4NICs-layer3+4,131072,164.38,797.36
intel,802.3ad-4NICs-layer3+4,262144,257.78,1016.93
intel,802.3ad-4NICs-layer3+4,524288,434.65,1206.22
intel,802.3ad-4NICs-layer3+4,1048576,782.35,1340.30
intel,802.3ad-4NICs-layer3+4,2097152,1629.26,1287.18
intel,802.3ad-4NICs-layer3+4,4194304,3206.94,1307.88
intel,802.3ad-4NICs-layer3+4,0,27.15,0.00
intel,802.3ad-4NICs-layer3+4,1,26.41,0.04
intel,802.3ad-4NICs-layer3+4,2,26.63,0.08
intel,802.3ad-4NICs-layer3+4,4,26.44,0.15
intel,802.3ad-4NICs-layer3+4,8,26.73,0.30
intel,802.3ad-4NICs-layer3+4,16,26.54,0.60
intel,802.3ad-4NICs-layer3+4,32,26.73,1.20
intel,802.3ad-4NICs-layer3+4,64,26.87,2.38
intel,802.3ad-4NICs-layer3+4,128,27.03,4.74
intel,802.3ad-4NICs-layer3+4,256,27.11,9.44
intel,802.3ad-4NICs-layer3+4,512,27.75,18.45
intel,802.3ad-4NICs-layer3+4,1024,29.14,35.15
intel,802.3ad-4NICs-layer3+4,2048,32.62,62.79
intel,802.3ad-4NICs-layer3+4,4096,39.77,103.00
intel,802.3ad-4NICs-layer3+4,8192,46.14,177.54
intel,802.3ad-4NICs-layer3+4,16384,66.05,248.05
intel,802.3ad-4NICs-layer3+4,32768,53.50,612.52
intel,802.3ad-4NICs-layer3+4,65536,114.03,574.75
intel,802.3ad-4NICs-layer3+4,131072,166.23,788.51
intel,802.3ad-4NICs-layer3+4,262144,258.19,1015.32
intel,802.3ad-4NICs-layer3+4,524288,434.31,1207.18
intel,802.3ad-4NICs-layer3+4,1048576,788.04,1330.61
intel,802.3ad-4NICs-layer3+4,2097152,1626.18,1289.62
intel,802.3ad-4NICs-layer3+4,4194304,3388.97,1237.63
intel,802.3ad-4NICs-layer3+4,0,26.64,0.00
intel,802.3ad-4NICs-layer3+4,1,25.89,0.04
intel,802.3ad-4NICs-layer3+4,2,26.14,0.08
intel,802.3ad-4NICs-layer3+4,4,26.03,0.15
intel,802.3ad-4NICs-layer3+4,8,25.94,0.31
intel,802.3ad-4NICs-layer3+4,16,25.85,0.62
intel,802.3ad-4NICs-layer3+4,32,26.21,1.22
intel,802.3ad-4NICs-layer3+4,64,26.19,2.44
intel,802.3ad-4NICs-layer3+4,128,26.26,4.87
intel,802.3ad-4NICs-layer3+4,256,26.58,9.63
intel,802.3ad-4NICs-layer3+4,512,26.98,18.97
intel,802.3ad-4NICs-layer3+4,1024,28.37,36.09
intel,802.3ad-4NICs-layer3+4,2048,31.56,64.90
intel,802.3ad-4NICs-layer3+4,4096,39.38,104.01
intel,802.3ad-4NICs-layer3+4,8192,45.59,179.69
intel,802.3ad-4NICs-layer3+4,16384,67.57,242.47
intel,802.3ad-4NICs-layer3+4,32768,72.50,452.00
intel,802.3ad-4NICs-layer3+4,65536,111.22,589.23
intel,802.3ad-4NICs-layer3+4,131072,169.27,774.33
intel,802.3ad-4NICs-layer3+4,262144,258.71,1013.27
intel,802.3ad-4NICs-layer3+4,524288,435.66,1203.45
intel,802.3ad-4NICs-layer3+4,1048576,796.28,1316.84
intel,802.3ad-4NICs-layer3+4,2097152,1631.11,1285.72
intel,802.3ad-4NICs-layer3+4,4194304,3233.87,1296.99
intel,802.3ad-4NICs-layer3+4,0,25.55,0.00
intel,802.3ad-4NICs-layer3+4,1,26.30,0.04
intel,802.3ad-4NICs-layer3+4,2,26.27,0.08
intel,802.3ad-4NICs-layer3+4,4,26.20,0.15
intel,802.3ad-4NICs-layer3+4,8,26.31,0.30
intel,802.3ad-4NICs-layer3+4,16,26.30,0.61
intel,802.3ad-4NICs-layer3+4,32,26.43,1.21
intel,802.3ad-4NICs-layer3+4,64,26.47,2.42
intel,802.3ad-4NICs-layer3+4,128,26.57,4.82
intel,802.3ad-4NICs-layer3+4,256,26.92,9.51
intel,802.3ad-4NICs-layer3+4,512,27.67,18.50
intel,802.3ad-4NICs-layer3+4,1024,28.67,35.71
intel,802.3ad-4NICs-layer3+4,2048,31.53,64.96
intel,802.3ad-4NICs-layer3+4,4096,38.91,105.27
intel,802.3ad-4NICs-layer3+4,8192,45.24,181.08
intel,802.3ad-4NICs-layer3+4,16384,68.14,240.46
intel,802.3ad-4NICs-layer3+4,32768,88.20,371.52
intel,802.3ad-4NICs-layer3+4,65536,111.99,585.21
intel,802.3ad-4NICs-layer3+4,131072,165.03,794.25
intel,802.3ad-4NICs-layer3+4,262144,258.43,1014.36
intel,802.3ad-4NICs-layer3+4,524288,437.17,1199.27
intel,802.3ad-4NICs-layer3+4,1048576,786.95,1332.45
intel,802.3ad-4NICs-layer3+4,2097152,1636.55,1281.45
intel,802.3ad-4NICs-layer3+4,4194304,3240.94,1294.16
intel,802.3ad-4NICs-layer3+4,0,27.50,0.00
intel,802.3ad-4NICs-layer3+4,1,26.81,0.04
intel,802.3ad-4NICs-layer3+4,2,26.97,0.07
intel,802.3ad-4NICs-layer3+4,4,26.59,0.15
intel,802.3ad-4NICs-layer3+4,8,25.87,0.31
intel,802.3ad-4NICs-layer3+4,16,19.67,0.81
intel,802.3ad-4NICs-layer3+4,32,26.87,1.19
intel,802.3ad-4NICs-layer3+4,64,27.02,2.37
intel,802.3ad-4NICs-layer3+4,128,27.24,4.70
intel,802.3ad-4NICs-layer3+4,256,27.58,9.28
intel,802.3ad-4NICs-layer3+4,512,28.03,18.26
intel,802.3ad-4NICs-layer3+4,1024,29.32,34.93
intel,802.3ad-4NICs-layer3+4,2048,32.46,63.10
intel,802.3ad-4NICs-layer3+4,4096,40.33,101.57
intel,802.3ad-4NICs-layer3+4,8192,45.91,178.42
intel,802.3ad-4NICs-layer3+4,16384,68.87,237.91
intel,802.3ad-4NICs-layer3+4,32768,52.75,621.14
intel,802.3ad-4NICs-layer3+4,65536,112.46,582.75
intel,802.3ad-4NICs-layer3+4,131072,165.80,790.54
intel,802.3ad-4NICs-layer3+4,262144,258.06,1015.81
intel,802.3ad-4NICs-layer3+4,524288,436.73,1200.47
intel,802.3ad-4NICs-layer3+4,1048576,793.09,1322.14
intel,802.3ad-4NICs-layer3+4,2097152,1621.46,1293.37
intel,802.3ad-4NICs-layer3+4,4194304,3239.78,1294.63
